529,10.361
530,10.361
531,10.362
532,10.362
533,10.362
534,10.362
535,10.362
536,10.361
537,10.36
538,10.36
539,10.358
540,10.357
541,10.355
542,10.354
543,10.351
544,10.347
545,10.346
546,10.342
547,10.341
548,10.338
549,10.337
550,10.333
551,10.331
552,10.329
553,10.327
554,10.325
555,10.322
556,10.32
557,10.317
558,10.315
559,10.314
560,10.31
561,10.307
562,10.303
563,10.3
564,10.295
565,10.292
566,10.286
567,10.282
568,10.274
569,10.27
570,10.261
571,10.251
572,10.245
573,10.235
574,10.229
575,10.218
576,10.212
577,10.201
578,10.196
579,10.185
580,10.18
581,10.175
582,10.165
583,10.16
584,10.151
585,10.147
586,10.138
587,10.13
588,10.125
589,10.121
590,10.113
591,10.105
592,10.101
593,10.097
594,10.09
595,10.083
596,10.08
597,10.076
598,10.069
599,10.064
600,10.056
601,10.052
602,10.044
603,10.04
604,10.032
605,10.028
606,10.021
607,10.017
608,10.01
609,10.007
610,10.001
611,9.994
612,9.991
613,9.984
614,9.98
615,9.973
616,9.969
617,9.962
618,9.957
619,9.953
620,9.944
621,9.939
622,9.929
623,9.919
624,9.914
625,9.904
626,9.894
627,9.884
628,9.879
629,9.869
630,9.864
631,9.854
632,9.843
633,9.833
634,9.828
635,9.818
636,9.808
637,9.797
638,9.792
639,9.781
640,9.776
641,9.771
642,9.76
643,9.755
644,9.745
645,9.734
646,9.729
647,9.724
648,9.713
649,9.703
650,9.693
651,9.683
652,9.678
653,9.668
654,9.657
655,9.652
656,9.641
657,9.631
658,9.62
659,9.614
660,9.603
661,9.598
662,9.587
663,9.576
664,9.57
665,9.559
666,9.553
667,9.536
668,9.531
669,9.519
670,9.513
671,9.501
672,9.488
673,9.482
674,9.47
675,9.463
676,9.451
677,9.439
678,9.433
679,9.422
680,9.416
681,9.405
682,9.399
683,9.388
684,9.382
685,9.371
686,9.366
687,9.355
688,9.345
689,9.335
690,9.33
691,9.319
692,9.309
693,9.303
694,9.293
695,9.288
696,9.277
697,9.266
698,9.261
699,9.25
700,9.244
701,9.233
702,9.223
703,9.217
704,9.206
705,9.194
706,9.182
707,9.171
708,9.165
709,9.159
710,9.148
711,9.136
712,9.131
713,9.12
714,9.108
715,9.097
716,9.092
717,9.081
718,9.075
719,9.064
720,9.053
721,9.048
722,9.042
723,9.03
724,9.018
725,9.005
726,8.999
727,8.987
728,8.975
729,8.969
730,8.957
731,8.952
732,8.941
733,8.935
734,8.925
735,8.915
736,8.91
737,8.899
738,8.889
739,8.879
740,8.874
741,8.865
742,8.86
743,8.85
744,8.846
745,8.838
746,8.829
747,8.826
748,8.818
749,8.812
750,8.802
751,8.796
752,8.789
753,8.784
754,8.781
755,8.776
756,8.773
757,8.768
758,8.766
759,8.761
760,8.756
761,8.751
762,8.749
763,8.744
764,8.739
765,8.736
766,8.73
767,8.728
768,8.722
769,8.716
770,8.711
771,8.705
772,8.702
773,8.697
774,8.691
775,8.688
776,8.682
777,8.679
778,8.674
779,8.671
780,8.665
781,8.659
782,8.656
783,8.651
784,8.648
785,8.642
786,8.636
787,8.633
788,8.629
789,8.619
790,8.615
791,8.607
792,8.598
793,8.593
794,8.584
795,8.573
796,8.568
797,8.557
798,8.552
799,8.541
800,8.531
801,8.526
802,8.517
803,8.512
804,8.504
805,8.495
806,8.486
807,8.477
808,8.473
809,8.469
810,8.461
811,8.457
812,8.45
813,8.447
814,8.438
815,8.432
816,8.429
817,8.424
818,8.421
819,8.416
820,8.41
821,8.404
822,8.397
823,8.391
824,8.388
825,8.382
826,8.376
827,8.374
828,8.369
829,8.366
830,8.362
831,8.357
832,8.355
833,8.351
834,8.348
835,8.347
836,8.344
837,8.342
838,8.341
839,8.34
840,8.34
841,8.34
842,8.341
843,8.342
844,8.345
845,8.346
846,8.35
847,8.352
848,8.356
849,8.36
850,8.363
851,8.366
852,8.368
853,8.371
854,8.375
855,8.379
856,8.382
857,8.384
858,8.387
859,8.39
860,8.392
861,8.396
862,8.4
863,8.405
864,8.409
865,8.412
866,8.416
867,8.421
868,8.425
869,8.427
870,8.432
871,8.436
872,8.438
873,8.443
874,8.448
875,8.45
876,8.455
877,8.458
878,8.464
879,8.471
880,8.478
881,8.486
882,8.493
883,8.497
884,8.504
885,8.511
886,8.519
887,8.526
888,8.53
889,8.537
890,8.544
891,8.551
892,8.555
893,8.563
894,8.566
895,8.574
896,8.583
897,8.587
898,8.594
899,8.603
900,8.611
901,8.615
902,8.619
903,8.628
904,8.636
905,8.64
906,8.649
907,8.658
908,8.663
909,8.671
910,8.68
911,8.685
912,8.694
913,8.703
914,8.711
915,8.715
916,8.723
917,8.73
918,8.737
919,8.743
920,8.745
921,8.75
922,8.754
923,8.758
924,8.762
925,8.764
926,8.769
927,8.773
928,8.778
929,8.78
930,8.785
931,8.791
932,8.795
933,8.797
934,8.802
935,8.807
936,8.809
937,8.814
938,8.82
939,8.823
940,8.829
941,8.832
942,8.837
943,8.842
944,8.848
945,8.853
946,8.856
947,8.862
948,8.868
949,8.873
950,8.879
951,8.881
952,8.887
953,8.889
954,8.895
955,8.901
956,8.908
957,8.915
958,8.918
959,8.927
960,8.935
961,8.94
962,8.949
963,8.958
964,8.968
965,8.972
966,8.982
967,8.987
968,8.996
969,9.007
970,9.012
971,9.022
972,9.033
973,9.043
974,9.052
975,9.057
976,9.066
977,9.071
978,9.086
979,9.096
980,9.101
981,9.111
982,9.121
983,9.126
984,9.14
985,9.145
986,9.155
987,9.16
988,9.169
989,9.179
990,9.19
991,9.195
992,9.206
993,9.216
994,9.226
995,9.231
996,9.24
997,9.249
998,9.256
999,9.264
1000,9.267
1001,9.274
1002,9.28
1003,9.286
1004,9.29
1005,9.296
1006,9.303
1007,9.31
1008,9.313
1009,9.32
1010,9.326
1011,9.333
1012,9.336
1013,9.343
1014,9.35
1015,9.356
1016,9.362
1017,9.365
1018,9.371
1019,9.376
1020,9.381
1021,9.386
1022,9.388
1023,9.394
1024,9.397
1025,9.399
1026,9.402
1027,9.405
1028,9.407
1029,9.408
1030,9.41
1031,9.412
1032,9.414
1033,9.415
1034,9.417
1035,9.419
1036,9.421
1037,9.424
1038,9.427
1039,9.429
1040,9.433
1041,9.436
1042,9.439
1043,9.442
1044,9.444
1045,9.447
1046,9.45
1047,9.453
1048,9.455
1049,9.457
1050,9.459
1051,9.461
1052,9.461
1053,9.461
1054,9.462
1055,9.462
1056,9.462
1057,9.461
1058,9.461
1059,9.461
1060,9.46
1061,9.46
1062,9.459
1063,9.459
1064,9.459
1065,9.459
1066,9.459
1067,9.458
1068,9.458
1069,9.457
1070,9.457
1071,9.457
1072,9.457
1073,9.457
1074,9.457
1075,9.457
1076,9.458
1077,9.458
1078,9.459
1079,9.459
1080,9.459
1081,9.459
1082,9.46
1083,9.46
1084,9.46
1085,9.46
1086,9.461
1087,9.462
1088,9.463
1089,9.464
1090,9.464
1091,9.465
1092,9.466
1093,9.467
1094,9.468
1095,9.468
1096,9.469
1097,9.469
1098,9.469
1099,9.47
1100,9.47
1101,9.47
1102,9.47
1103,9.47
1104,9.471
1105,9.472
1106,9.473
1107,9.473
1108,9.474
1109,9.474
1110,9.475
1111,9.476
1112,9.476
1113,9.477
1114,9.477
1115,9.478
1116,9.479
1117,9.48
1118,9.481
1119,9.481
1120,9.481
1121,9.482
1122,9.481
1123,9.481
1124,9.48
1125,9.48
1126,9.48
1127,9.48
1128,9.481
1129,9.483
1130,9.484
1131,9.485
1132,9.486
1133,9.487
1134,9.488
1135,9.488
1136,9.489
1137,9.49
1138,9.492
1139,9.493
1140,9.495
1141,9.496
1142,9.496
1143,9.497
1144,9.498
1145,9.499
1146,9.503
1147,9.505
1148,9.508
1149,9.509
1150,9.513
1151,9.516
1152,9.519
1153,9.522
1154,9.526
1155,9.528
1156,9.532
1157,9.537
1158,9.541
1159,9.543
1160,9.547
1161,9.551
1162,9.555
1163,9.56
1164,9.565
1165,9.569
1166,9.574
1167,9.579
1168,9.584
1169,9.589
1170,9.594
1171,9.599
1172,9.604
1173,9.609
1174,9.611
1175,9.615
1176,9.618
1177,9.621
1178,9.623
1179,9.624
1180,9.625
1181,9.624
1182,9.623
1183,9.621
1184,9.617
1185,9.612
1186,9.606
1187,9.598
1188,9.594
1189,9.584
1190,9.575
1191,9.567
1192,9.558
1193,9.549
1194,9.544
1195,9.535
1196,9.525
1197,9.515
1198,9.504
1199,9.493
1200,9.488
1201,9.472
1202,9.467
1203,9.457
1204,9.447
1205,9.437
1206,9.427
1207,9.418
1208,9.408
1209,9.398
1210,9.389
1211,9.38
1212,9.371
1213,9.362
1214,9.353
1215,9.344
1216,9.34
1217,9.332
1218,9.319
1219,9.311
1220,9.307
1221,9.294
1222,9.285
1223,9.277
1224,9.269
1225,9.258
1226,9.254
1227,9.247
1228,9.235
1229,9.227
1230,9.219
1231,9.212
1232,9.208
1233,9.2
1234,9.192
1235,9.184
1236,9.179
1237,9.167
1238,9.158
1239,9.15
1240,9.143
1241,9.14
1242,9.132
1243,9.125
1244,9.117
1245,9.11
1246,9.102
1247,9.095
1248,9.091
1249,9.084
1250,9.077
1251,9.069
1252,9.062
1253,9.059
1254,9.052
1255,9.045
1256,9.034
1257,9.031
1258,9.024
1259,9.017
1260,9.01
1261,9.003
1262,8.995
1263,8.991
1264,8.984
1265,8.976
1266,8.968
1267,8.965
1268,8.957
1269,8.949
1270,8.941
1271,8.932
1272,8.919
1273,8.91
1274,8.901
1275,8.891
1276,8.881
1277,8.871
1278,8.861
1279,8.851
1280,8.841
1281,8.83
1282,8.819
1283,8.807
1284,8.794
1285,8.787
1286,8.774
1287,8.759
1288,8.744
1289,8.729
1290,8.713
1291,8.697
1292,8.68
1293,8.664
1294,8.648
1295,8.631
1296,8.615
1297,8.599
1298,8.582
1299,8.566
1300,8.55
1301,8.534
1302,8.518
1303,8.51
1304,8.494
1305,8.477
1306,8.46
1307,8.443
1308,8.425
1309,8.399
1310,8.381
1311,8.372
1312,8.354
1313,8.336
1314,8.318
1315,8.3
1316,8.282
1317,8.273
1318,8.255
1319,8.228
1320,8.21
1321,8.193
1322,8.175
1323,8.158
1324,8.15
1325,8.124
1326,8.107
1327,8.091
1328,8.075
1329,8.059
1330,8.044
1331,8.028
1332,8.012
1333,7.997
1334,7.982
1335,7.967
1336,7.953
1337,7.938
1338,7.923
1339,7.909
1340,7.894
1341,7.88
1342,7.873
1343,7.853
1344,7.839
1345,7.825
1346,7.811
1347,7.797
1348,7.783
1349,7.769
1350,7.755
1351,7.74
1352,7.726
1353,7.711
1354,7.696
1355,7.682
1356,7.66
1357,7.646
1358,7.632
1359,7.618
1360,7.611
1361,7.596
1362,7.582
1363,7.56
1364,7.546
1365,7.532
1366,7.518
1367,7.503
1368,7.489
1369,7.475
1370,7.46
1371,7.446
1372,7.431
1373,7.417
1374,7.403
1375,7.39
1376,7.376
1377,7.363
1378,7.356
1379,7.343
1380,7.33
1381,7.317
1382,7.304
1383,7.285
1384,7.272
1385,7.26
1386,7.249
1387,7.243
1388,7.232
1389,7.22
1390,7.209
1391,7.198
1392,7.187
1393,7.177
1394,7.168
1395,7.159
1396,7.154
1397,7.144
1398,7.131
1399,7.122
1400,7.114
1401,7.105
1402,7.096
1403,7.087
1404,7.079
1405,7.071
1406,7.067
1407,7.059
1408,7.051
1409,7.044
1410,7.033
1411,7.026
1412,7.019
1413,7.012
1414,7.004
1415,6.997
1416,6.989
1417,6.982
1418,6.974
1419,6.967
1420,6.959
1421,6.951
1422,6.944
1423,6.936
1424,6.929
1425,6.922
1426,6.915
1427,6.908
1428,6.9
1429,6.888
1430,6.878
1431,6.869
1432,6.86
1433,6.851
1434,6.842
1435,6.834
1436,6.827
1437,6.82
1438,6.813
1439,6.805
1440,6.794
1441,6.787
1442,6.783
1443,6.773
1444,6.766
1445,6.763
1446,6.757
1447,6.751
1448,6.745
1449,6.74
1450,6.735
1451,6.731
1452,6.726
1453,6.724
1454,6.719
1455,6.712
1456,6.707
1457,6.704
1458,6.697
1459,6.693
1460,6.688
1461,6.683
1462,6.681
1463,6.673
1464,6.669
1465,6.664
1466,6.66
1467,6.656
1468,6.65
1469,6.647
1470,6.643
1471,6.641
1472,6.638
1473,6.636
1474,6.634
1475,6.632
1476,6.63
1477,6.629
1478,6.627
1479,6.625
1480,6.623
1481,6.621
1482,6.62
1483,6.618
1484,6.616
1485,6.615
1486,6.614
1487,6.614
1488,6.612
1489,6.612
1490,6.611
1491,6.611
1492,6.61
1493,6.609
1494,6.609
1495,6.608
1496,6.607
1497,6.604
1498,6.602
1499,6.6
1500,6.598
1501,6.595
1502,6.592
1503,6.591
1504,6.587
1505,6.583
1506,6.579
1507,6.575
1508,6.572
1509,6.568
1510,6.563
1511,6.56
1512,6.556
1513,6.552
1514,6.551
1515,6.548
1516,6.544
1517,6.543
1518,6.542
1519,6.538
1520,6.536
1521,6.534
1522,6.531
1523,6.528
1524,6.526
1525,6.523
1526,6.519
1527,6.516
1528,6.512
1529,6.508
1530,6.504
1531,6.499
1532,6.494
1533,6.488
1534,6.483
1535,6.473
1536,6.466
1537,6.458
1538,6.45
1539,6.44
1540,6.43
1541,6.419
1542,6.407
1543,6.395
1544,6.381
1545,6.365
1546,6.349
1547,6.332
1548,6.315
1549,6.298
1550,6.281
1551,6.265
1552,6.249
1553,6.234
1554,6.22
1555,6.212
1556,6.191
1557,6.177
1558,6.171
1559,6.157
1560,6.143
1561,6.122
1562,6.108
1563,6.095
1564,6.081
1565,6.067
1566,6.054
1567,6.041
1568,6.028
1569,6.014
1570,6.001
1571,5.988
1572,5.975
1573,5.963
1574,5.951
1575,5.94
1576,5.93
1577,5.921
1578,5.912
1579,5.903
1580,5.89
1581,5.881
1582,5.871
1583,5.862
1584,5.858
1585,5.845
1586,5.841
1587,5.831
1588,5.824
1589,5.818
1590,5.812
1591,5.805
1592,5.799
1593,5.796
1594,5.79
1595,5.781
1596,5.775
1597,5.77
1598,5.765
1599,5.76
1600,5.758
1601,5.752
1602,5.749
1603,5.747
1604,5.742
1605,5.74
1606,5.733
1607,5.729
1608,5.725
1609,5.721
1610,5.717
1611,5.715
1612,5.711
1613,5.704
1614,5.702
1615,5.695
1616,5.691
1617,5.687
1618,5.684
1619,5.68
1620,5.677
1621,5.673
1622,5.671
1623,5.666
1624,5.663
1625,5.661
1626,5.657
1627,5.654
1628,5.65
1629,5.646
1630,5.64
1631,5.638
1632,5.632
1633,5.628
1634,5.624
1635,5.621
1636,5.619
1637,5.615
1638,5.61
1639,5.607
1640,5.604
1641,5.6
1642,5.598
1643,5.593
1644,5.592
1645,5.587
1646,5.586
1647,5.583
1648,5.58
1649,5.576
1650,5.573
1651,5.571
1652,5.568
1653,5.566
1654,5.563
1655,5.561
1656,5.56
1657,5.559
1658,5.558
1659,5.558
1660,5.559
1661,5.559
1662,5.559
1663,5.56
1664,5.56
1665,5.56
1666,5.559
1667,5.558
1668,5.556
1669,5.554
1670,5.552
1671,5.55
1672,5.549
1673,5.547
1674,5.546
1675,5.546
1676,5.545
1677,5.546
1678,5.547
1679,5.549
1680,5.55
1681,5.552
1682,5.553
1683,5.554
1684,5.555
1685,5.555
1686,5.556
1687,5.558
1688,5.559
1689,5.561
1690,5.563
1691,5.565
1692,5.566
1693,5.568
1694,5.57
1695,5.572
1696,5.575
1697,5.577
1698,5.579
1699,5.582
1700,5.583
1701,5.584
1702,5.585
1703,5.586
1704,5.586
1705,5.587
1706,5.587
1707,5.587
1708,5.586
1709,5.586
1710,5.585
1711,5.584
1712,5.583
1713,5.582
1714,5.581
1715,5.58
1716,5.579
1717,5.579
1718,5.579
1719,5.579
1720,5.58
1721,5.583
1722,5.585
1723,5.587
1724,5.589
1725,5.591
1726,5.592
1727,5.594
1728,5.595
1729,5.595
1730,5.594
1731,5.594
1732,5.593
1733,5.591
1734,5.59
1735,5.589
1736,5.588
1737,5.587
1738,5.586
1739,5.585
1740,5.584
1741,5.583
1742,5.582
1743,5.582
1744,5.583
1745,5.584
1746,5.585
1747,5.587
1748,5.588
1749,5.591
1750,5.592
1751,5.596
1752,5.597
1753,5.601
1754,5.604
1755,5.61
1756,5.614
1757,5.618
1758,5.622
1759,5.627
1760,5.631
1761,5.636
1762,5.64
1763,5.644
1764,5.649
1765,5.652
1766,5.656
1767,5.659
1768,5.661
1769,5.664
1770,5.666
1771,5.668
1772,5.67
1773,5.672
1774,5.674
1775,5.676
1776,5.679
1777,5.681
1778,5.683
1779,5.684
1780,5.686
1781,5.686
1782,5.688
1783,5.689
1784,5.691
1785,5.693
1786,5.696
1787,5.699
1788,5.702
1789,5.707
1790,5.711
1791,5.716
1792,5.719
1793,5.729
1794,5.736
1795,5.739
1796,5.746
1797,5.754
1798,5.761
1799,5.768
1800,5.775
1801,5.782
1802,5.792
1803,5.795
1804,5.802
1805,5.81
1806,5.82
1807,5.827
1808,5.833
1809,5.836
1810,5.845
1811,5.851
1812,5.857
1813,5.862
1814,5.868
1815,5.874
1816,5.878
1817,5.888
1818,5.892
1819,5.899
1820,5.907
1821,5.921
1822,5.93
1823,5.94
1824,5.949
1825,5.958
1826,5.968
1827,5.977
1828,5.987
1829,5.996
1830,6.001
1831,6.015
1832,6.02
1833,6.034
1834,6.044
1835,6.053
1836,6.063
1837,6.074
1838,6.084
1839,6.094
1840,6.105
1841,6.116
1842,6.133
1843,6.145
1844,6.15
1845,6.167
1846,6.173
1847,6.185
1848,6.202
1849,6.214
1850,6.22
1851,6.237
1852,6.248
1853,6.258
1854,6.269
1855,6.283
1856,6.292
1857,6.301
1858,6.31
1859,6.319
1860,6.327
1861,6.336
1862,6.34
1863,6.353
1864,6.362
1865,6.372
1866,6.381
1867,6.391
1868,6.402
1869,6.413
1870,6.424
1871,6.435
1872,6.446
1873,6.457
1874,6.466
1875,6.476
1876,6.484
1877,6.497
1878,6.506
1879,6.514
1880,6.523
1881,6.533
1882,6.542
1883,6.552
1884,6.562
1885,6.572
1886,6.582
1887,6.592
1888,6.602
1889,6.612
1890,6.628
1891,6.639
1892,6.651
1893,6.662
1894,6.674
1895,6.693
1896,6.706
1897,6.719
1898,6.733
1899,6.74
1900,6.755
1901,6.777
1902,6.784
1903,6.799
1904,6.813
1905,6.827
1906,6.848
1907,6.861
1908,6.875
1909,6.889
1910,6.904
1911,6.918
1912,6.933
1913,6.948
1914,6.964
1915,6.98
1916,6.997
1917,7.023
1918,7.039
1919,7.055
1920,7.071
1921,7.087
1922,7.103
1923,7.118
1924,7.134
1925,7.151
1926,7.167
1927,7.183
1928,7.208
1929,7.224
1930,7.232
1931,7.254
1932,7.269
1933,7.283
1934,7.297
1935,7.31
1936,7.33
1937,7.342
1938,7.349
1939,7.362
1940,7.374
1941,7.387
1942,7.399
1943,7.411
1944,7.424
1945,7.436
1946,7.448
1947,7.46
1948,7.478
1949,7.49
1950,7.501
1951,7.511
1952,7.522
1953,7.533
1954,7.543
1955,7.553
1956,7.566
1957,7.576
1958,7.585
1959,7.599
1960,7.608
1961,7.612
1962,7.625
1963,7.634
1964,7.642
1965,7.651
1966,7.659
1967,7.67
1968,7.677
1969,7.684
1970,7.691
1971,7.697
1972,7.704
1973,7.71
1974,7.717
1975,7.723
1976,7.73
1977,7.738
1978,7.741
1979,7.749
1980,7.76
1981,7.769
1982,7.777
1983,7.786
1984,7.794
1985,7.802
1986,7.809
1987,7.82
1988,7.825
1989,7.833
1990,7.838
1991,7.84
1992,7.844
1993,7.846
1994,7.848
1995,7.849
1996,7.849
1997,7.849
1998,7.847
1999,7.845
2000,7.841
2001,7.837
2002,7.8
2003,7.776
2004,7.748
2005,7.721
2006,7.692
2007,7.666
2008,7.64
2009,7.62
2010,7.607
2011,7.593
2012,7.578
2013,7.562
2014,7.551
2015,7.543
2016,7.532
2017,7.52
2018,7.507
2019,7.492
2020,7.477
2021,7.461
2022,7.447
2023,7.435
2024,7.418
2025,7.4
2026,7.381
2027,7.364
2028,7.343
2029,7.316
2030,7.294
2031,7.275
2032,7.257
2033,7.238
2034,7.213
2035,7.188
2036,7.159
2037,7.128
2038,7.103
2039,7.077
2040,7.053
2041,7.032
2042,7.013
2043,6.992
2044,6.976
2045,6.965
2046,6.959
2047,6.961
2048,6.969
2049,6.975
2050,6.983
2051,6.994
2052,7.012
2053,7.042
2054,7.075
2055,7.134
2056,7.202
2057,7.302
2058,7.409
2059,7.529
2060,7.633
2061,7.751
2062,7.857
2063,7.975
2064,8.08
2065,8.187
2066,8.317
2067,8.457
2068,8.589
2069,8.755
2070,8.913
2071,9.111
2072,9.302
2073,9.56
2074,9.766
2075,9.966
2076,10.143
2077,10.377
2078,10.566
2079,10.793
2080,11.064
2081,11.322
2082,11.598
2083,11.934
2084,12.257
2085,12.644
2086,13.057
2087,13.498
2088,13.963
2089,14.389
2090,14.879
2091,15.26
2092,15.737
2093,16.122
2094,16.612
2095,17.061
2096,17.468
2097,17.993
2098,18.481
2099,18.932
2100,19.458
2101,20.072
2102,0.001
2103,0.035
2104,0.092
2105,0.146
2106,0.22
2107,0.304
2108,0.401
2109,0.526
2110,0.655
2111,0.817
2112,0.999
2113,1.163
2114,1.307
2115,1.465
2116,1.607
2117,1.776
2118,1.932
2119,2.097
2120,2.249
2121,2.44
2122,2.678
2123,2.873
2124,3.121
2125,3.389
2126,3.721
2127,4.03
2128,4.409
2129,4.762
2130,5.133
2131,5.579
2132,5.987
2133,6.476
2134,6.986
2135,7.517
2136,8.068
2137,8.711
2138,9.302
2139,9.912
2140,10.617
2141,11.343
2142,12.088
